,trip_ID,traveller_ID,company_ID,departure_date,origin,destination,price_usd,trip_date
8429,233685050793648821,101,2,2021-09-06,Amsterdam,London,174,2021-07-28
8430,5370626039394765712,308,9,2021-08-28,Sao Paolo,Lisbon,173,2021-06-28
8431,7541391514437105553,167,18,2021-03-22,Amsterdam,Buenos Aires,173,2021-02-21
8432,637782010296575912,368,19,2020-10-08,Sydney,Paris,173,2020-07-08
8433,8266615923434895201,414,15,2020-10-16,Moscow,Sao Paolo,173,2020-07-17
8434,1035321735845416970,145,21,2021-01-21,Sao Paolo,Bogota,173,2020-12-13
8435,5269491106700094748,121,22,2020-08-04,Budapest,London,173,2020-07-04
8436,6040875588081153678,388,14,2019-09-11,Paris,Lausanne,172,2019-05-23
8437,6549472009895612636,492,18,2019-11-05,Brussels,Tokyo,172,2019-08-13
8438,5348189237587141847,495,21,2019-03-29,Madrid,Tokyo,172,2019-01-29
8439,9218788619093009687,250,1,2021-11-18,Kiev,Stockholm,172,2021-07-24
8440,444093711141260696,347,23,2020-12-02,New York,Sao Paolo,172,2020-08-10
8441,3821821419310165345,277,3,2022-04-21,Amsterdam,Johannesburg,171,2022-04-20
8442,7715182687095540127,35,11,2022-03-05,Sydney,Bogota,171,2021-11-07
8443,642504630785902211,58,9,2022-02-04,Lausanne,Madrid,171,2021-11-14
8444,9152764173372742458,137,13,2019-08-10,Buenos Aires,New York,171,2019-07-12
8445,705531374092720274,334,10,2022-04-24,New Delhi,Paris,171,2022-01-12
8446,9010838217928414834,478,4,2020-03-15,Cairo,Sydney,171,2019-12-21
8447,4168156053721834143,350,1,2022-02-12,Johannesburg,Cairo,171,2021-11-20
8448,5682276926383741653,217,18,2022-04-24,Sao Paolo,Hong Kong,171,2022-01-26
8449,920094335109355351,440,16,2019-07-14,Hong Kong,Sao Paolo,171,2019-04-07
8450,3515877325641765497,85,11,2020-10-30,Sydney,Amsterdam,171,2020-08-23
8451,7212608728263759283,101,2,2020-08-06,Sofia,Amsterdam,171,2020-04-25
8452,4718770596453938792,13,14,2020-06-11,Lausanne,Lisbon,171,2020-04-27
8453,2585404522053544810,68,19,2022-02-05,Cairo,Berlin,171,2021-10-25
8454,6159579584483108402,51,2,2020-04-27,Cairo,Stockholm,171,2020-02-10
8455,325576065671880120,179,5,2021-06-06,Cairo,Dubai,170,2021-03-06
8456,2450357094413652317,429,5,2021-11-20,Athens,Munich,170,2021-08-15
8457,3812919554604943755,138,14,2020-07-14,Sydney,Osaka,170,2020-03-25
8458,7288443047266637180,207,8,2020-02-20,Brussels,Athens,170,2019-10-28
8459,8845966668983515733,228,4,2019-07-12,Johannesburg,New Mexico,170,2019-05-02
8460,8073575589250357518,295,21,2021-04-01,Beijing,Paris,170,2021-01-28
8461,248972406646642380,499,25,2021-07-12,Madrid,Paris,170,2021-04-30
8462,6476922273177787098,76,2,2021-11-29,Sydney,Toronto,170,2021-11-11
8463,3981733854345727470,247,23,2022-06-29,Osaka,London,170,2022-03-06
8464,3050650626420163263,167,18,2020-05-25,Sydney,Stockholm,170,2020-01-27
8465,25222345459715026,267,18,2021-05-06,Paris,Munich,170,2021-01-24
8466,2648945337915868950,87,13,2019-09-08,New Delhi,Oslo,170,2019-06-19
8467,965546879055579331,55,6,2022-05-25,Cairo,Amsterdam,170,2022-03-05
8468,5419201541441381737,353,4,2021-11-15,London,Athens,170,2021-10-18
8469,2131072554985253971,385,11,2022-03-13,Osaka,Toronto,169,2021-12-06
8470,2140632259541923825,322,23,2019-10-08,Sydney,Paris,169,2019-08-15
8471,5232368270756845394,321,22,2020-05-19,Cairo,Bogota,169,2020-04-19
8472,1374812441225659514,446,22,2020-11-08,Oslo,Los Angeles,169,2020-09-07
8473,5976173038681551323,207,8,2021-05-15,New Mexico,Buenos Aires,169,2021-03-03
8474,8756179825101854335,194,20,2022-04-26,Paris,Tokyo,169,2022-02-21
8475,1724997398200724243,54,5,2021-11-25,Sydney,Amsterdam,169,2021-09-26
8476,19970280084679808,181,7,2021-09-17,Sofia,Amsterdam,169,2021-05-30
8477,2586402831804547810,265,16,2021-10-24,Hong Kong,Beijing,169,2021-07-09
8478,5226085647655609379,441,17,2020-05-02,Sydney,Sao Paolo,168,2020-01-07
8479,5213515291109688947,178,4,2019-12-18,Paris,Sydney,168,2019-08-25
8480,1737527144271946225,492,18,2021-06-30,Prague,Lisbon,168,2021-04-25
8481,935880928040559285,207,8,2021-02-19,Sao Paolo,Milano,168,2021-01-30
8482,229133419096107863,255,6,2020-12-20,Sydney,Johannesburg,168,2020-11-17
8483,3524053555064603552,77,3,2021-07-19,Sydney,Los Angeles,168,2021-03-22
8484,1044542770844713640,308,9,2019-12-08,Moscow,Paris,168,2019-11-17
8485,5429256702483640432,442,18,2022-02-08,Buenos Aires,Paris,168,2021-11-24
8486,7240996592669357582,180,6,2021-04-10,Moscow,Los Angeles,168,2021-01-17
8487,7804272746915468421,150,1,2019-12-26,Milano,Amsterdam,168,2019-12-11
8488,2561826740129729961,12,13,2020-03-07,Paris,Stockholm,167,2020-01-06
8489,2097495098262528729,143,19,2019-11-04,Stockholm,Cairo,167,2019-10-05
8490,2835358447385336342,44,20,2020-06-13,Sao Paolo,Warsaw,167,2020-04-04
8491,1599968413653972921,192,18,2019-12-24,Amsterdam,Tokyo,167,2019-11-22
8492,7453460070625563590,489,15,2019-10-27,Sao Paolo,Lisbon,166,2019-07-17
8493,2870218966262282267,24,25,2021-12-16,New Delhi,Sydney,166,2021-09-21
8494,8662910684697056233,250,1,2021-04-25,Osaka,Cairo,166,2021-03-31
8495,2484382597893269570,94,20,2019-09-14,London,Los Angeles,166,2019-07-04
8496,3043044657223315658,87,13,2021-07-14,Buenos Aires,New Mexico,166,2021-04-27
8497,8948589303424441991,150,1,2021-08-01,Bogota,Oslo,166,2021-05-06
8498,7622289472991029507,398,24,2021-07-14,Sydney,Sao Paolo,166,2021-03-19
8499,8974788758552545370,293,19,2019-08-08,Sydney,Sao Paolo,166,2019-04-11
8500,7443542628411335721,313,14,2021-06-19,Bogota,Lausanne,165,2021-05-21
8501,9181223906823805765,96,22,2022-04-20,Warsaw,Tokyo,165,2022-01-06
8502,3101934919921892146,179,5,2022-05-22,Athens,Bogota,165,2022-01-28
8503,6785134599692563001,394,20,2020-09-26,Tokyo,Sao Paolo,165,2020-06-07
8504,2478807103229826351,437,13,2022-03-23,Munich,Dubai,165,2022-01-25
8505,3522349968168273749,355,6,2022-02-03,Athens,Milano,165,2021-11-18
8506,2446433308665952792,51,2,2020-07-24,Stockholm,Warsaw,165,2020-03-26
8507,108597833168738697,374,25,2019-04-04,Hong Kong,Moscow,165,2019-03-14
8508,6217083050036787244,442,18,2020-08-27,New Delhi,Budapest,165,2020-06-22
8509,9007869418243202481,396,22,2019-12-16,Warsaw,Sydney,165,2019-09-27
8510,2465951848819676394,482,8,2020-09-12,Lausanne,Sydney,164,2020-08-06
8511,3990961595804105005,331,7,2021-02-08,Moscow,New Delhi,164,2020-10-16
8512,587859353558180302,23,24,2019-09-20,Dubai,Cairo,164,2019-06-08
8513,4498008718869242112,302,3,2021-06-20,Budapest,Sao Paolo,164,2021-04-08
8514,4628960397145924976,348,24,2021-07-31,Amsterdam,Tokyo,164,2021-07-12
8515,7119667250956808599,185,11,2020-08-07,Los Angeles,Sydney,164,2020-07-17
8516,6406401735488706834,362,13,2019-05-16,Milano,Moscow,164,2019-04-24
8517,1248169023273299354,155,6,2020-07-04,Sydney,New Mexico,164,2020-03-27
8518,4567460793178590157,408,9,2020-04-07,Sydney,Brussels,163,2020-01-16
8519,6143753735641030732,261,12,2021-03-03,Brussels,Beijing,163,2020-11-23
8520,2124586976907072366,89,15,2020-12-25,Bogota,Sydney,163,2020-09-10
8521,237466922682985189,135,11,2021-08-12,New York,Sydney,163,2021-07-10
8522,3055952598454457524,250,1,2019-05-28,Osaka,Bogota,163,2019-03-08
8523,3995951106017167109,39,15,2020-01-03,Budapest,Lausanne,163,2019-10-10
8524,4463606708654734134,124,25,2020-07-14,Amsterdam,Warsaw,163,2020-04-20
8525,5964532095318329808,166,17,2020-12-16,Sao Paolo,Hong Kong,163,2020-11-19
8526,922801361980990635,249,25,2022-01-19,New Mexico,London,163,2021-10-27
8527,8174990705097392596,486,12,2021-07-25,Hong Kong,Lisbon,162,2021-03-28
8528,4902966160268438903,324,25,2020-08-26,Paris,Tokyo,162,2020-06-18
8529,2820736044345598013,215,16,2020-09-12,Johannesburg,Lisbon,162,2020-06-05
8530,3019492001867314505,258,9,2020-08-17,Osaka,Bogota,162,2020-04-30
8531,4987502902784269950,258,9,2019-07-10,Bogota,New Delhi,162,2019-03-25
8532,5260314903929505066,451,2,2021-01-20,Beijing,Sao Paolo,162,2020-11-23
8533,5906406575335678,338,14,2021-02-02,Bogota,Brussels,162,2020-10-31
8534,382101133333465389,168,19,2021-04-06,Paris,Sofia,162,2021-01-14
8535,2649121500214641677,444,20,2020-11-12,Sydney,London,162,2020-07-25
8536,6143804536099691115,39,15,2021-09-26,New Delhi,Buenos Aires,162,2021-07-23
8537,2085744281984606357,493,19,2019-11-27,Munich,New York,162,2019-08-16
8538,5920692713266165172,164,15,2021-12-22,Stockholm,Sydney,162,2021-09-04
8539,1195419470266337179,449,25,2021-05-18,Sao Paolo,Dubai,162,2021-01-25
8540,1460976441942852194,319,20,2020-09-13,Kiev,Lausanne,162,2020-07-08
8541,6832660761418846377,371,22,2020-03-16,Dubai,New Delhi,162,2020-01-27
8542,583054639824289692,68,19,2019-11-05,Los Angeles,Lisbon,162,2019-09-23
8543,8525885752057001277,3,4,2019-04-03,Dubai,Sao Paolo,162,2019-02-26
8544,2942130434474071365,332,8,2020-09-27,Sydney,Osaka,161,2020-07-23
8545,5657549401475286585,50,1,2020-08-21,Berlin,New York,161,2020-05-15
8546,3645595692446455000,324,25,2021-11-01,Johannesburg,Cairo,161,2021-07-30
8547,9047617605076998096,145,21,2022-01-01,Milano,Sydney,161,2021-10-04
8548,5348943982392476262,402,3,2021-07-27,Budapest,Amsterdam,161,2021-03-29
8549,2864751391907323726,98,24,2022-04-15,Lisbon,Sydney,161,2022-02-07
8550,2799058698010293463,138,14,2020-09-17,Milano,New Delhi,161,2020-06-12
8551,5521647702464301959,284,10,2019-09-06,Sydney,Amsterdam,161,2019-08-12
8552,3541743266239729609,231,7,2020-04-24,London,Madrid,161,2020-01-13
8553,1511312860484949068,447,23,2021-12-29,Milano,Amsterdam,161,2021-10-10
8554,430390231256853925,101,2,2019-12-11,Cairo,New York,161,2019-11-25
8555,6928712743271615310,453,4,2020-05-24,Hong Kong,London,161,2020-03-01
8556,6973126907561629055,329,5,2021-10-27,Athens,Paris,161,2021-08-20
8557,9129934479159653228,250,1,2022-05-30,Beijing,Johannesburg,161,2022-04-19
8558,3881036908379815326,364,15,2019-08-31,Los Angeles,Oslo,160,2019-05-19
8559,8320917540418158366,435,11,2019-07-13,Amsterdam,Oslo,160,2019-04-09
8560,680740941978266463,143,19,2020-01-09,Beijing,Paris,160,2019-10-20
8561,6384367967698583094,250,1,2021-07-01,Sydney,Toronto,160,2021-03-11
8562,1345515262081018163,108,9,2020-06-06,Warsaw,Sao Paolo,160,2020-03-21
8563,1232362539380885440,18,19,2019-05-22,Bogota,Los Angeles,160,2019-01-29
8564,4302142382746247498,173,24,2020-10-08,Hong Kong,Oslo,160,2020-07-25
8565,1279076793690813200,391,17,2019-05-10,Buenos Aires,Sydney,160,2019-02-19
8566,8230787029155405855,487,13,2020-07-30,Brussels,Prague,160,2020-06-21
8567,2801695172482218756,5,6,2020-12-14,Lausanne,New York,159,2020-08-28
8568,5445523484125488392,278,4,2020-08-16,Brussels,Amsterdam,159,2020-05-03
8569,8931402038077957898,372,23,2020-10-19,Madrid,Oslo,159,2020-07-30
8570,7081318459712513577,178,4,2019-06-06,Buenos Aires,Sao Paolo,159,2019-05-21
8571,7550463609557023252,233,9,2022-03-20,Paris,Stockholm,159,2021-11-23
8572,6874649417661531184,332,8,2019-11-07,Toronto,Amsterdam,159,2019-07-20
8573,6325443700721343752,469,20,2020-02-22,Oslo,Hong Kong,159,2019-11-08
8574,6450021680762124407,400,1,2022-02-03,Amsterdam,Paris,159,2021-11-21
8575,4514195312731563559,472,23,2019-11-11,Sofia,Warsaw,159,2019-08-24
8576,862977923178580033,250,1,2019-08-01,New Mexico,Johannesburg,159,2019-06-16
8577,2788487565072187685,79,5,2020-03-09,New Mexico,Sydney,159,2019-12-20
8578,5691442655815602407,460,11,2021-10-02,Berlin,Buenos Aires,158,2021-06-15
8579,5581829536022145078,248,24,2022-01-17,Buenos Aires,Lausanne,158,2021-11-14
8580,4800335609649281822,250,1,2019-09-04,Bogota,Sydney,158,2019-06-27
8581,5653494390789041254,374,25,2022-01-09,Lausanne,Paris,158,2021-09-14
8582,2351855629354235573,198,24,2020-08-09,Toronto,Kiev,158,2020-04-11
8583,3227341733876719507,207,8,2019-12-26,London,Kiev,158,2019-09-24
8584,9102316912813744237,370,21,2021-10-15,Paris,Sao Paolo,158,2021-09-25
8585,4273728980479508898,404,5,2019-06-13,Buenos Aires,Milano,158,2019-02-18
8586,2231528475756061931,236,12,2020-03-03,Berlin,Moscow,158,2019-11-18
8587,242664335198920087,299,25,2019-03-18,Sofia,Brussels,158,2019-01-09
8588,4036187222215668627,306,7,2020-08-06,Lausanne,Stockholm,158,2020-05-29
8589,2888255810712890454,421,22,2021-09-30,New Delhi,Dubai,158,2021-06-27
8590,1565651683296884254,149,25,2021-12-30,Cairo,London,158,2021-11-05
8591,1681101349452514028,129,5,2019-06-28,Moscow,Johannesburg,158,2019-04-18
8592,2288679829028641708,352,3,2021-01-01,Amsterdam,Dubai,157,2020-09-25
8593,2872685775547729884,305,6,2020-05-02,Sydney,Brussels,157,2020-02-29
8594,8532748065312980627,480,6,2020-05-02,Los Angeles,Berlin,157,2020-01-27
8595,586135856862055886,329,5,2019-08-08,Lausanne,New Delhi,157,2019-05-21
8596,5107824513026451973,434,10,2020-07-23,Hong Kong,Sydney,157,2020-03-30
8597,8413348566847405071,131,7,2021-07-08,New York,Amsterdam,157,2021-04-27
8598,4035561973084030307,91,17,2020-08-06,Sao Paolo,Sydney,157,2020-04-20
8599,6573559432535343059,150,1,2022-03-21,Amsterdam,Paris,157,2022-01-20
8600,6169973811901535781,33,9,2021-03-28,Milano,Toronto,157,2020-12-30
8601,3073726417804549525,245,21,2020-06-14,Stockholm,Sao Paolo,157,2020-03-27
8602,1022942801901650954,470,21,2020-09-29,Berlin,Beijing,157,2020-07-08
8603,1663612466436265637,242,18,2022-04-20,Paris,Stockholm,157,2022-03-02
8604,7165048548626296435,223,24,2020-06-07,Paris,Amsterdam,156,2020-02-10
8605,1268275137688372489,241,17,2019-10-11,Sydney,Paris,156,2019-07-06
8606,3134314107790628162,174,25,2021-06-29,Lausanne,Paris,156,2021-05-13
8607,5428156077815720535,228,4,2022-03-30,Warsaw,New York,156,2021-12-02
8608,2900812691189112369,410,11,2020-08-14,Oslo,Sydney,156,2020-07-16
8609,697682036733230743,62,13,2022-02-02,Munich,Prague,156,2021-11-22
8610,627855699184742724,200,1,2020-06-23,Tokyo,Prague,155,2020-03-08
8611,5587371573345349091,391,17,2021-11-25,Prague,Kiev,155,2021-09-21
8612,1668860159552067507,96,22,2020-07-12,Prague,Osaka,155,2020-03-19
8613,3000909073773885670,89,15,2020-08-04,Sydney,Amsterdam,155,2020-05-23
8614,3154270818225143593,444,20,2021-12-27,Los Angeles,Lisbon,155,2021-09-30
8615,2556460829876702056,239,15,2020-07-05,Prague,Amsterdam,155,2020-04-05
8616,5825318082724900564,322,23,2020-12-19,Hong Kong,New Delhi,155,2020-10-19
8617,1248051466554085639,44,20,2021-04-29,Sydney,New Mexico,155,2021-04-11
8618,4321973450306382469,160,11,2020-12-12,Paris,Sao Paolo,155,2020-10-30
8619,7756769866036406666,311,12,2020-02-07,Amsterdam,Warsaw,155,2019-10-24
8620,9728937243644804,330,6,2022-03-14,Budapest,Sydney,154,2021-12-14
8621,2461568753511121559,464,15,2021-12-27,Sydney,Sao Paolo,154,2021-11-30
8622,398450680021641224,53,4,2019-09-08,Sydney,Athens,154,2019-06-25
8623,8010886770357355415,461,12,2019-09-25,Milano,Berlin,154,2019-06-29
8624,774917782560039955,368,19,2022-03-15,Johannesburg,Beijing,154,2021-12-27
8625,6950437475821946527,306,7,2020-08-05,Cairo,Madrid,154,2020-05-20
8626,856246945466274485,325,1,2021-03-31,Buenos Aires,Paris,154,2021-03-09
8627,5936882471278529617,250,1,2020-08-09,Sao Paolo,Sydney,154,2020-05-04
8628,1315424340490272794,209,10,2020-11-26,Budapest,Sao Paolo,154,2020-10-02
8629,642226139294196593,307,8,2020-03-04,Oslo,Prague,154,2020-01-29
8630,6519355737263032313,68,19,2022-03-08,Bogota,Amsterdam,154,2022-02-05
8631,703880131258612787,419,20,2021-10-09,Sydney,Osaka,153,2021-09-03
8632,4883500582749486065,199,25,2022-05-30,Cairo,Oslo,153,2022-02-18
8633,5111511242905517012,194,20,2019-09-09,Athens,London,153,2019-05-16
8634,9102825088799414433,73,24,2021-06-07,Prague,Munich,153,2021-04-18
8635,8225903527010408473,369,20,2021-10-27,Sydney,Lausanne,153,2021-09-16
8636,4093936602461505965,68,19,2019-03-12,Dubai,Amsterdam,153,2019-01-04
8637,3286188649450783308,164,15,2019-08-23,Amsterdam,Sydney,153,2019-07-26
8638,3607533356940642244,71,22,2019-05-01,Sao Paolo,Hong Kong,153,2019-01-12
8639,8821761098860827533,39,15,2021-01-25,Paris,Johannesburg,153,2020-12-18
8640,6107841728608079403,246,22,2022-04-08,Paris,New Mexico,153,2022-02-27
8641,7366711088348225723,28,4,2020-07-07,Sydney,Lisbon,153,2020-06-18
8642,3150564329405753577,50,1,2020-03-26,Amsterdam,Sydney,153,2019-12-24
8643,3901666534137973883,285,11,2022-06-28,Milano,Warsaw,153,2022-05-01
8644,8254631358913196764,230,6,2020-02-25,Bogota,Dubai,152,2019-11-04
8645,5556825292341052436,444,20,2021-06-05,Amsterdam,Dubai,152,2021-05-02
8646,6267471585948621376,175,1,2022-04-26,New Mexico,Paris,152,2022-03-27
8647,7311137523131906819,103,4,2019-07-18,Stockholm,Kiev,152,2019-06-28
8648,643080431642707821,242,18,2021-11-08,Amsterdam,Beijing,152,2021-07-16
8649,5166066379219681475,417,18,2020-03-27,Toronto,Sao Paolo,152,2020-03-27
8650,6260565544533951914,365,16,2020-11-03,Bogota,Tokyo,152,2020-08-30
8651,6050662480499205437,2,3,2021-10-25,Oslo,Johannesburg,152,2021-08-22
8652,6120282095194232368,53,4,2022-03-23,Kiev,Budapest,152,2022-01-23
8653,7525253044033935085,189,15,2020-11-24,Toronto,London,152,2020-09-21
8654,3624595693411000587,81,7,2020-11-14,Brussels,Milano,152,2020-08-31
8655,7615642228684671620,329,5,2021-10-21,Dubai,Toronto,152,2021-08-02
8656,1820860366846718745,36,12,2021-08-07,Berlin,New Mexico,152,2021-04-16
8657,2095545579859895597,417,18,2019-07-17,Berlin,Paris,151,2019-05-30
8658,1632316941931367626,131,7,2019-06-15,New Mexico,Cairo,151,2019-05-21
8659,4468962887277075459,165,16,2019-08-07,Cairo,Berlin,151,2019-06-24
8660,3773051674422798556,308,9,2019-11-23,Sao Paolo,Amsterdam,151,2019-08-05
8661,2338309772549204034,48,24,2020-09-10,New York,Moscow,151,2020-08-21
8662,613302186338633816,80,6,2020-08-23,Sydney,Paris,151,2020-06-23
8663,5702483731326222080,87,13,2021-10-17,New Mexico,Lisbon,151,2021-06-22
8664,5826119703608088906,190,16,2019-08-24,Paris,Stockholm,151,2019-05-14
8665,3242879995443196648,343,19,2019-09-06,Paris,Stockholm,151,2019-08-24
8666,2897659178009839608,9,10,2019-12-11,Paris,Oslo,150,2019-11-17
8667,2364771399334844951,357,8,2019-11-07,Sydney,Sao Paolo,150,2019-09-28
8668,3332108121936367118,71,22,2020-05-05,Amsterdam,Madrid,150,2020-04-08
8669,8980091132551728293,148,24,2022-05-14,Lausanne,New Delhi,150,2022-02-26
8670,1250527341415266704,437,13,2019-09-19,Amsterdam,Oslo,150,2019-07-04
8671,392871767007861799,131,7,2019-07-07,Sydney,Sao Paolo,150,2019-06-06
8672,2151285735369075395,118,19,2022-02-28,Stockholm,Prague,150,2022-01-09
8673,5012726232095335336,425,1,2021-11-08,Athens,Sofia,150,2021-08-21
8674,267406699302269616,404,5,2020-05-08,Milano,Sao Paolo,150,2020-01-23
8675,1507660008876441075,438,14,2020-02-25,Lisbon,Hong Kong,150,2019-12-15
8676,5931408969727259733,9,10,2022-04-05,Lausanne,Paris,150,2021-12-08
8677,6058115309380788260,286,12,2020-06-08,Lausanne,Amsterdam,150,2020-04-28
8678,1318563640267477310,97,23,2020-03-29,Munich,Stockholm,150,2020-02-27
8679,3915218145134098869,308,9,2020-02-09,Sydney,Paris,150,2019-11-23
8680,6683787617704068446,56,7,2021-09-07,Osaka,New Mexico,149,2021-05-15
8681,3078907741711526552,394,20,2020-10-01,Beijing,Bogota,149,2020-07-26
8682,2961494780886399706,96,22,2020-03-18,Lisbon,Amsterdam,149,2020-01-02
8683,8413209743143648842,194,20,2021-09-04,Osaka,Hong Kong,149,2021-06-04
8684,7908569888505339384,442,18,2021-04-22,Munich,Athens,149,2021-02-12
8685,1027479080347010113,217,18,2020-04-06,Amsterdam,Paris,149,2020-03-12
8686,9153946778187216956,402,3,2022-01-15,Sao Paolo,New Mexico,149,2021-12-02
8687,3707439382054086373,7,8,2020-04-19,London,Sydney,149,2019-12-20
8688,1574422059273708622,7,8,2019-12-08,Sydney,Paris,149,2019-09-12
8689,7729438315768391123,456,7,2021-08-14,Lisbon,Bogota,149,2021-07-05
8690,6982196484856131576,384,10,2020-02-19,Amsterdam,Los Angeles,149,2020-01-19
8691,8652378609901087814,70,21,2019-07-26,Moscow,Milano,148,2019-06-03
8692,5612269617139612165,461,12,2020-03-06,Dubai,Sydney,148,2020-02-08
8693,5304279374062146921,56,7,2020-04-15,Los Angeles,Moscow,148,2020-01-26
8694,7277542794440947706,57,8,2019-12-16,Hong Kong,Budapest,148,2019-10-12
8695,6710472330667896755,310,11,2019-07-12,New Mexico,Amsterdam,148,2019-04-10
8696,8815874423599565676,147,23,2022-03-28,Hong Kong,Moscow,148,2021-12-27
8697,3803858834791715891,74,25,2019-08-19,Paris,Cairo,148,2019-07-24
8698,1036976085527432772,407,8,2020-09-12,Munich,Sydney,148,2020-06-04
8699,7335151415896585309,391,17,2020-05-02,Oslo,Paris,148,2020-04-23
8700,3783620892179017741,482,8,2019-12-23,Prague,Sydney,147,2019-09-25
8701,2642475144311290643,341,17,2019-03-26,Stockholm,Amsterdam,147,2019-01-16
8702,7904590080744791343,388,14,2020-12-11,Warsaw,Munich,147,2020-11-09
8703,8509130402578299459,22,23,2019-12-23,Lisbon,Toronto,147,2019-10-13
8704,8095258425704266900,445,21,2020-03-07,Sydney,Madrid,147,2020-01-07
8705,6753988419530430684,250,1,2020-08-15,Sydney,Kiev,147,2020-04-27
8706,659546478475059296,248,24,2019-10-31,Moscow,Hong Kong,147,2019-08-04
8707,6405207283040292720,379,5,2022-05-12,Moscow,Lausanne,147,2022-02-03
8708,1284909386554702594,437,13,2021-01-27,Milano,Stockholm,147,2020-12-28
8709,5844198804775903826,473,24,2022-01-20,Dubai,Sydney,146,2021-12-27
8710,8861522673853285733,442,18,2021-06-06,Sydney,Osaka,146,2021-03-28
8711,6958239577653773671,140,16,2020-07-28,Sydney,London,146,2020-06-27
8712,9158228125496767903,294,20,2021-06-23,Cairo,Bogota,146,2021-05-16
8713,3445357231026596082,39,15,2019-06-09,Budapest,Sao Paolo,146,2019-03-27
8714,2070533183395710857,194,20,2021-11-25,Bogota,Amsterdam,146,2021-08-07
8715,2858552420693449173,304,5,2022-04-23,Bogota,New Delhi,146,2022-02-02
8716,4073153183613030586,342,18,2021-08-22,Sao Paolo,Amsterdam,146,2021-04-28
8717,3722722178699650357,159,10,2019-10-20,Budapest,Sao Paolo,145,2019-06-29
8718,4236006514230248009,23,24,2020-02-08,Sao Paolo,New Delhi,145,2019-12-13
8719,4193974133778781921,111,12,2022-01-13,Kiev,Prague,145,2021-12-17
8720,8261322248715999301,287,13,2020-02-12,Sydney,Sao Paolo,145,2019-11-04
8721,7444645702417914595,454,5,2020-04-18,Tokyo,Sydney,145,2020-01-23
8722,4867024528354981963,103,4,2021-05-04,Paris,Buenos Aires,145,2021-02-07
8723,7116511835101650087,43,19,2019-08-20,Lisbon,Johannesburg,145,2019-06-06
8724,2677956193034313768,131,7,2021-03-15,Johannesburg,Amsterdam,145,2021-02-07
8725,587573839430925739,194,20,2020-02-23,Warsaw,Los Angeles,145,2019-12-08
8726,5621254291659254767,381,7,2020-04-10,Berlin,Los Angeles,145,2020-02-02
8727,5637194263197832924,427,3,2021-05-09,Sydney,Athens,144,2021-04-17
8728,7003303767652928730,238,14,2021-03-09,Kiev,Lisbon,144,2020-12-02
8729,6988309184482685614,433,9,2019-09-08,Lisbon,Beijing,144,2019-08-04
8730,6579895307578597715,419,20,2019-07-08,Berlin,Hong Kong,144,2019-04-22
8731,4340350067008149224,118,19,2019-08-30,Buenos Aires,London,144,2019-05-02
8732,2891676924923221565,339,15,2022-02-17,Sydney,New Mexico,144,2021-11-11
8733,3954814220222471242,292,18,2022-01-30,New York,Sao Paolo,144,2021-12-30
8734,6999794595158247586,186,12,2019-04-29,Sydney,Moscow,144,2019-01-10
8735,4753528836672584861,249,25,2022-05-29,Berlin,Los Angeles,144,2022-02-10
8736,2633015032400574670,493,19,2021-03-08,Osaka,Paris,144,2020-12-16
8737,3002043504789182477,271,22,2019-08-22,Brussels,Sydney,144,2019-08-15
8738,106791468291012335,282,8,2019-05-18,Beijing,Madrid,143,2019-03-09
8739,7933216134905143339,333,9,2020-08-10,Amsterdam,Osaka,143,2020-07-13
8740,3794843824034966628,130,6,2019-05-23,New Delhi,Sydney,143,2019-05-05
8741,7641305978441763850,308,9,2019-12-18,Paris,Sydney,143,2019-10-07
8742,7603707714726657288,71,22,2021-08-17,New Delhi,Paris,143,2021-07-09
8743,7188290784372738016,410,11,2019-05-30,Toronto,Paris,143,2019-04-05
8744,1750816621937928583,161,12,2019-10-06,London,Osaka,142,2019-06-20
8745,6968276531464265416,470,21,2020-12-29,Moscow,Bogota,142,2020-11-10
8746,8210395258118573922,198,24,2021-12-11,Budapest,Sao Paolo,142,2021-09-15
8747,8216937167587002457,459,10,2021-11-21,Madrid,Buenos Aires,142,2021-10-22
8748,190200653685620966,133,9,2020-10-01,Hong Kong,New Delhi,142,2020-07-06
8749,7477762491132474625,206,7,2021-01-13,Sydney,Toronto,142,2020-10-31
8750,1930174827719054393,382,8,2022-06-19,Toronto,Sydney,142,2022-03-06
8751,4694188524964177307,254,5,2022-04-28,Bogota,Hong Kong,142,2022-02-09
8752,4799768798730910474,389,15,2020-08-09,Warsaw,Sao Paolo,142,2020-05-04
8753,4645073479547247845,139,15,2021-06-09,Buenos Aires,Amsterdam,142,2021-05-18
8754,1825355918809222653,161,12,2021-02-10,Cairo,Stockholm,142,2020-11-27
8755,1923677838616693076,438,14,2019-04-16,Paris,Lisbon,142,2019-03-31
8756,8037684579441609828,285,11,2021-06-04,Sydney,Budapest,142,2021-04-14
8757,2239498895567656,250,1,2019-08-08,Kiev,Madrid,142,2019-04-14
8758,919825978592534458,424,25,2022-03-06,Stockholm,Lausanne,142,2022-02-06
8759,6514660470223103109,237,13,2019-04-30,Paris,Bogota,142,2019-02-24
8760,947600273909079227,47,23,2019-08-02,Sydney,Los Angeles,141,2019-04-21
8761,6500202850385779918,400,1,2019-04-10,Hong Kong,Sao Paolo,141,2019-01-13
